SlideName	ScanLabel	ROILabel	SegmentLabel	SegmentDisplayName	CD10+	PanCK+	QCFlags	AOISurfaceArea	AOINucleiCount	ROICoordinateX	ROICoordinateY	RawReads	AlignedReads	DeduplicatedReads	TrimmedReads	StitchedReads	SequencingSaturation	SequencingSetID	UMIQ30	RTSQ30	GeoMxNgsPipelineVersion	LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA	LOT_Dev_Commercial_Human_WTA	Type	ROIID	SegmentID	ScanWidth	ScanHeight	ScanOffsetX	ScanOffsetY	LOQ (Human NGS Whole Transcriptome Atlas RNA)	LOQ (Dev Commercial Human WTA)
hu_kidney_001	052858A2 kidney	059	PanCK+	052858A2 kidney | 059 | PanCK+	False	True		79448.7282	595	11949.53027	18628.91992	12587245	11822625	793353	12534015	12438547	93.28953595		0.9907	0.9906	"""GeoMx_NGS_Pipeline_ 2.0.0"""		NA	Collecting duct	1251b611-a372-4700-a008-49d47581f1c1	71d3794a-960c-4bf6-bb08-16244763bd5d	27998.55664	50030.67969	2384	7752	29.93427028	29.93427028
hu_kidney_001	052858A2 kidney	060	PanCK+	052858A2 kidney | 060 | PanCK+	False	True		82484.77216	562	12115.06055	13689.83984	10270616	9452148	821611	10020134	9933939	91.30767948		0.9911	0.9904	"""GeoMx_NGS_Pipeline_ 2.0.0"""		NA	Collecting duct	64318e66-71e8-4e01-9c2b-af8e594da225	a9384549-acff-4f35-bba3-33dc6b78288d	27998.55664	50030.67969	2384	7752	30.05170796	30.05170796
hu_kidney_002	051740A2_19Apr	001	Geometric Segment	051740A2_19Apr | 001 | Geometric Segment	False	False		29708.44712	181	20632	31939	2505776	2346267	256323	2497553	2482712	89.07528427		0.9952	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	7c7ee665-7120-47bf-b0b7-fc984b189474	638fb814-86c1-4ff2-8e38-695f29019a16	35432.59375	48159.09766	6859	496	14.3332275	14.3332275
hu_kidney_002	051740A2_19Apr	002	Geometric Segment	051740A2_19Apr | 002 | Geometric Segment	False	False		28970.3936	155	16439	31113	2816727	2627129	243218	2800919	2779454	90.74206101		0.995	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	f2c52520-03ec-4480-8696-d298751b7c43	29c9caed-3c2b-443c-b26d-72c6ceeae3ed	35432.59375	48159.09766	6859	496	12.88411739	12.88411739
hu_kidney_002	051740A2_19Apr	003	Geometric Segment	051740A2_19Apr | 003 | Geometric Segment	False	False		21619.50167	119	15164	31418	1875839	1759673	185147	1870738	1860099	89.47832921		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	1a540ce8-1c4a-4628-99e4-65fbdaf50e8a	0fc32932-c3f1-497d-9073-fefa90a58559	35432.59375	48159.09766	6859	496	10.04835005	10.04835005
hu_kidney_002	051740A2_19Apr	004	Geometric Segment	051740A2_19Apr | 004 | Geometric Segment	False	False		24905.28215	164	40523	31356	2578459	2428572	272787	2571341	2558173	88.76759676		0.9956	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	4045edba-bbc9-4735-9394-212bf0b77bcc	d8a55f98-fe7f-49b5-8edd-00be14a7c95c	35432.59375	48159.09766	6859	496	15.30694992	15.30694992
hu_kidney_002	051740A2_19Apr	005	Geometric Segment	051740A2_19Apr | 005 | Geometric Segment	False	False		17536.06239	119	33569	34718	2205068	2065642	210651	2197951	2183893	89.80215352		0.9953	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	d6e5990d-65b8-42fd-a45a-d4f038b29018	3b40cefc-aba3-4f76-8cbf-5fdb0c9781b7	35432.59375	48159.09766	6859	496	12.12385166	12.12385166
hu_kidney_002	051740A2_19Apr	006	Geometric Segment	051740A2_19Apr | 006 | Geometric Segment	False	False		28562.4003	173	33937	34947	2572933	2412976	302995	2564269	2548617	87.44309931		0.9952	0.9949	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	47e901b4-62e6-445e-99fc-cf4d4d30dcdb	3bbb5942-d13a-47fe-afe1-efd253aaacc2	35432.59375	48159.09766	6859	496	14.94352542	14.94352542
hu_kidney_002	051740A2_19Apr	007	CD10+	051740A2_19Apr | 007 | CD10+	True	False		6987.522897	44	30496	34670	1168727	1097822	115685	1165479	1157755	89.46231721		0.9957	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	5abd1685-a023-4d71-8780-96a5fad18fbd	044c83f5-cd7c-4f37-a1cc-d5a620e0fc48	35432.59375	48159.09766	6859	496	7.396308426	7.396308426
hu_kidney_002	051740A2_19Apr	008	CD10+	051740A2_19Apr | 008 | CD10+	True	False		7114.542689	44	26946	34577	1126788	1054179	114451	1123485	1116721	89.14311516		0.9952	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	69d9fe5d-5e83-4115-9f0f-2a91a8df4bb3	5722ecb2-2309-4264-bedd-695d552a08a9	35432.59375	48159.09766	6859	496	5.944127448	5.944127448
hu_kidney_002	051740A2_19Apr	009	CD10+	051740A2_19Apr | 009 | CD10+	True	False		11590.19741	75	14246	30326	1555530	1459599	174805	1551225	1542171	88.02376543		0.9955	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	a96cd2cd-be15-4dd2-9c45-0a7e31637df9	f8ad9483-c25c-4717-adbf-89cb1024731f	35432.59375	48159.09766	6859	496	9.355785531	9.355785531
hu_kidney_002	051740A2_19Apr	010	CD10+	051740A2_19Apr | 010 | CD10+	True	False		4204.084173	35	14566	26183	687731	643736	64964	685465	679197	89.90828538		0.9951	0.9948	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	0dccad5d-b4f7-47bf-98ac-69e392094700	cbea67c6-ab95-450c-b06c-c76d90cbe63a	35432.59375	48159.09766	6859	496	3.392713941	3.392713941
hu_kidney_002	051740A2_19Apr	011	CD10+	051740A2_19Apr | 011 | CD10+	True	False		13440.35144	85	20704	32967	1682673	1576257	192846	1677955	1669505	87.76557376		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	8746d292-53ce-4852-ac7a-3df8f2d118e6	42da7954-2530-4c62-b167-03e8d68b9635	35432.59375	48159.09766	6859	496	10.72761696	10.72761696
hu_kidney_002	051740A2_19Apr	012	CD10+	051740A2_19Apr | 012 | CD10+	True	False		12754.57206	63	27250	35302	2105428	1977170	190438	2099607	2087181	90.36815246		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	86470161-8a63-48fe-aee1-4a094d8587fc	b866d80c-9b97-41df-a957-277ec6c549bf	35432.59375	48159.09766	6859	496	11.3481743	11.3481743
hu_kidney_002	051740A2_19Apr	013	Geometric Segment	051740A2_19Apr | 013 | Geometric Segment	False	False		30234.69474	181	21574	41519	3053428	2838675	307592	3015164	2994945	89.16424036		0.9955	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	9dbcd6cf-d3c1-48ea-8b5b-748d5357f0bf	c638742d-b3cf-48cb-843c-21c0f607e48e	35432.59375	48159.09766	6859	496	16.6331183	16.6331183
hu_kidney_002	051740A2_19Apr	014	Geometric Segment	051740A2_19Apr | 014 | Geometric Segment	False	False		29197.49925	184	29787	43776	4268400	4018510	407738	4256796	4234664	89.85350292		0.9956	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	4b18b95f-db75-48e0-b56b-7d6ff6539e9a	fdb139f3-5deb-48f0-8505-9614216d7545	35432.59375	48159.09766	6859	496	20.03606528	20.03606528
hu_kidney_002	051740A2_19Apr	015	Geometric Segment	051740A2_19Apr | 015 | Geometric Segment	False	False		21127.99723	140	33404	43681	2528271	2375443	263914	2521836	2507701	88.8899039		0.9956	0.9957	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	fef5c642-44e8-4a47-b02d-9d3301cc808e	3a1da3a7-201c-4183-a75f-6413934f0744	35432.59375	48159.09766	6859	496	13.07772211	13.07772211
hu_kidney_002	051740A2_19Apr	016	Geometric Segment	051740A2_19Apr | 016 | Geometric Segment	False	False		23010.50385	141	39044	40712	2595598	2423937	241544	2588336	2571157	90.03505454		0.9954	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	5802c2df-ab81-43a5-9aa1-a46c458157d2	287fca68-a885-411c-b5d8-e098572fecbb	35432.59375	48159.09766	6859	496	14.56933928	14.56933928
hu_kidney_002	051740A2_19Apr	017	Geometric Segment	051740A2_19Apr | 017 | Geometric Segment	False	False		20342.61011	149	24637	42000	2103121	1894489	254421	2024111	2004421	86.57046834		0.9955	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	046e6109-2c15-4c03-8a2b-395cf23f2a21	a7a03fc0-de47-4ef8-8db2-cd9caf3b074f	35432.59375	48159.09766	6859	496	13.31748656	13.31748656
hu_kidney_002	051740A2_19Apr	018	Geometric Segment	051740A2_19Apr | 018 | Geometric Segment	False	False		25247.45466	160	17340	42311	3625426	3408937	285150	3615253	3595345	91.63522236		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	277c2e28-dc56-475d-86b0-c94f59243dad	40d5f8c1-aad4-4a44-a68c-a494a9e17603	35432.59375	48159.09766	6859	496	15.13222159	15.13222159
hu_kidney_002	051740A2_19Apr	019	CD10+	051740A2_19Apr | 019 | CD10+	True	False		8696.154249	54	13925	39479	1468844	1331042	133268	1423106	1401906	89.98769385		0.9956	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	4ba5b1c5-9981-4ef8-8415-cef437a1f50b	ee6718f4-a60d-4f41-862c-fdd633769697	35432.59375	48159.09766	6859	496	7.363650281	7.363650281
hu_kidney_002	051740A2_19Apr	020	CD10+	051740A2_19Apr | 020 | CD10+	True	False		8730.259939	53	11784	37157	1304368	1225888	124507	1300443	1293308	89.84352567		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	8f6b8fa8-bec6-484d-bdfb-feab1c8113d3	f750150d-f0af-4097-99b3-cc6a210ce948	35432.59375	48159.09766	6859	496	7.137065433	7.137065433
hu_kidney_002	051740A2_19Apr	021	CD10+	051740A2_19Apr | 021 | CD10+	True	False		7716.970308	58	24141	44206	1353303	1277272	151279	1349110	1341631	88.15608578		0.9952	0.9949	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	17863566-984c-441a-90af-7eb3edbe94fc	439fb36d-a694-4075-ac11-10888557d185	35432.59375	48159.09766	6859	496	7.491336179	7.491336179
hu_kidney_002	051740A2_19Apr	022	CD10+	051740A2_19Apr | 022 | CD10+	True	False		9123.590988	59	14362	41412	1235283	1165046	152451	1231988	1226002	86.91459393		0.9953	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	5408ded2-8ed0-4b54-9daa-7436036b4e9b	b7acdbec-7307-4f60-b7b2-af6773e81ebd	35432.59375	48159.09766	6859	496	9.35828151	9.35828151
hu_kidney_002	051740A2_19Apr	023	CD10+	051740A2_19Apr | 023 | CD10+	True	False		8151.419433	43	27182	41118	1203896	1126542	125169	1199402	1193022	88.88909601		0.9955	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	be027a30-7dd4-41da-8169-05a973e6b585	477ad48e-1a75-448d-9c3e-92ffecdd31ae	35432.59375	48159.09766	6859	496	8.49148376	8.49148376
hu_kidney_002	051740A2_19Apr	024	CD10+	051740A2_19Apr | 024 | CD10+	True	False		7910.926502	44	29969	42254	1399507	1308682	127745	1394937	1384440	90.23865232		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	3f36b1db-06c6-4a92-9f3e-2f71e27a5edd	554e69cf-7544-485b-be95-6c23c6d61534	35432.59375	48159.09766	6859	496	8.090926505	8.090926505
hu_kidney_002	051740A2_19Apr	025	Geometric Segment	051740A2_19Apr | 025 | Geometric Segment	False	False		191920.371	476	33492	41033	29423544	27278420	1841966	29316224	29160418	93.24753413		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	fab0ab04-a0fc-46c0-9b75-85aa923160e6	d5927d2d-6e89-4ec6-bd08-dc8b8f0ff9f3	35432.59375	48159.09766	6859	496	72.32176973	72.32176973
hu_kidney_002	051740A2_19Apr	026	Geometric Segment	051740A2_19Apr | 026 | Geometric Segment	False	False		153175.5096	394	24313	39349	23962367	22232000	1528308	23892821	23762315	93.12563872		0.9955	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	76434f1a-3bdd-4422-9e26-ab4681257552	72a714ce-d212-4366-a234-cf9437c62f7b	35432.59375	48159.09766	6859	496	57.80371065	57.80371065
hu_kidney_002	051740A2_19Apr	027	Geometric Segment	051740A2_19Apr | 027 | Geometric Segment	False	False		138190.521	382	22312	36345	20876257	19298477	1404916	20796772	20671339	92.72006801		0.9953	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	c3477874-2fec-44ef-9e34-329eaba47071	9a6ab2a9-0485-4d9f-8f43-daacb8b4959f	35432.59375	48159.09766	6859	496	53.4173835	53.4173835
hu_kidney_002	051740A2_19Apr	028	Geometric Segment	051740A2_19Apr | 028 | Geometric Segment	False	False		193870.9297	488	17803	38497	25006552	23003880	1581804	24932938	24791341	93.1237513		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	a1db26c3-7ef8-4244-9634-be4b64cc58ad	66f8f93d-0d3d-47f2-b9e9-6ab7082a6a53	35432.59375	48159.09766	6859	496	61.80812805	61.80812805
hu_kidney_002	051740A2_19Apr	029	Geometric Segment	051740A2_19Apr | 029 | Geometric Segment	False	False		183661.5346	475	15412	39856	23177134	21473187	1806909	23114032	22987225	91.58527796		0.9955	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	eea4f5ef-95e9-4427-bdd6-0c2a11a574e8	b461b530-5945-4757-8b2f-736be673b579	35432.59375	48159.09766	6859	496	63.87122857	63.87122857
hu_kidney_002	051740A2_19Apr	030	Geometric Segment	051740A2_19Apr | 030 | Geometric Segment	False	False		154726.9998	437	34372	43587	30565064	28523839	1858734	30473456	30314753	93.48357702		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	c5a6bc07-7cbd-4f1c-b6f2-41576c4909a3	4d3244c8-4bce-4fa8-95a1-c71f7c1ca1de	35432.59375	48159.09766	6859	496	56.74963286	56.74963286
hu_kidney_002	051740A2_19Apr	031	PanCK+	051740A2_19Apr | 031 | PanCK+	False	True		58121.67487	426	12578.59863	41395.02344	16143975	15174697	996721	16094187	16003291	93.43169093		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	a688b5d0-bcf8-4698-bb41-dba464e5078a	cd63b058-7a35-4e20-b018-b491325b9889	35432.59375	48159.09766	6859	496	31.82558932	31.82558932
hu_kidney_002	051740A2_19Apr	032	PanCK+	051740A2_19Apr | 032 | PanCK+	False	True		78110.47828	498	16128.19727	41667.96484	15341882	14432931	1106666	15299141	15212286	92.33235439		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	b68d7e58-3f8e-4bab-8f51-b5cac0e73fb3	d56ea7b5-7f30-40d4-a7ca-daa07c02d0b7	35432.59375	48159.09766	6859	496	36.44954314	36.44954314
hu_kidney_002	051740A2_19Apr	033	PanCK+	051740A2_19Apr | 033 | PanCK+	False	True		64223.40604	466	13487.05273	36833.69531	15167760	14199757	1045835	15117539	15043651	92.63483875		0.9954	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	97ff3204-0670-4edf-a157-a4270856bebd	aa56aaa7-1c26-4ae5-810f-ecf2743e3a22	35432.59375	48159.09766	6859	496	29.97707244	29.97707244
hu_kidney_002	051740A2_19Apr	034	PanCK+	051740A2_19Apr | 034 | PanCK+	False	True		117984.6524	712	12152.78125	31012.83398	20130033	18631902	1450631	20062365	19959015	92.2142624		0.9952	0.9949	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	ec73d216-4d9a-4ce5-a9bf-0f6e5d98cb40	0c09749f-2ca1-4574-9332-07566443ca0e	35432.59375	48159.09766	6859	496	50.70734508	50.70734508
hu_kidney_002	051740A2_19Apr	035	PanCK+	051740A2_19Apr | 035 | PanCK+	False	True		87485.87764	649	20625.51172	35939.91797	21587851	20191016	1462548	21511743	21408946	92.75644178		0.9956	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	1a5528b4-215d-4a0d-8645-8e31079c0f75	7a6b612a-fdfd-44fc-8647-f71ee58fb606	35432.59375	48159.09766	6859	496	40.26720098	40.26720098
hu_kidney_002	051740A2_19Apr	036	PanCK+	051740A2_19Apr | 036 | PanCK+	False	True		73770.29009	432	11334.44043	27337.64648	12507590	11573512	774269	12455192	12378377	93.30999095		0.995	0.9945	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	0c37a050-d4d8-40ce-b9c4-c32769f06c37	681fc9d1-3374-4fb2-902f-1ecc5023f893	35432.59375	48159.09766	6859	496	30.41821894	30.41821894
hu_kidney_002	051740A2_19Apr	037	PanCK+	051740A2_19Apr | 037 | PanCK+	False	True		168143.286	804	24715.08008	17255.17773	24360371	22191309	1448628	24215483	24083296	93.47209306		0.9953	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	7c4f0b2f-88f7-4871-8f9d-a6db2fda5dde	7dc86104-13b3-414d-84f0-28236a708fa4	35432.59375	48159.09766	6859	496	57.45975546	57.45975546
hu_kidney_002	051740A2_19Apr	038	PanCK+	051740A2_19Apr | 038 | PanCK+	False	True		148251.8591	808	25456.64453	14764.85449	18683217	17088374	1492819	18627795	18522632	91.26412495		0.9951	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	a8be0b56-68fd-462b-a4db-44364cfea695	74e0dfff-485e-4240-9697-f91dcffdcc53	35432.59375	48159.09766	6859	496	55.96671113	55.96671113
hu_kidney_002	051740A2_19Apr	039	PanCK+	051740A2_19Apr | 039 | PanCK+	False	True		170542.1592	931	27486.71875	12694.79102	26873790	24420735	1708433	26797351	26640450	93.00417043		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	cbe3bebb-20af-47c1-9ab9-e05d8a18c31c	9b64aa7c-35d5-456e-8f71-4a99c7337745	35432.59375	48159.09766	6859	496	63.52280438	63.52280438
hu_kidney_002	051740A2_19Apr	040	PanCK+	051740A2_19Apr | 040 | PanCK+	False	True		158242.7546	895	29684.66211	15218.64648	19529679	17651341	1230863	19467982	19349610	93.02680176		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	297740f1-c70d-48b0-9d17-80742f610024	0133c328-4504-42a0-b2ee-af831dbbf52d	35432.59375	48159.09766	6859	496	55.01176457	55.01176457
hu_kidney_002	051740A2_19Apr	041	PanCK+	051740A2_19Apr | 041 | PanCK+	False	True		151239.4539	896	24186.90625	11367.38281	23935614	21749861	1675058	23854442	23716039	92.29853469		0.9953	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	82950cca-ce0c-4869-8fd4-7ce39ab15045	ee3bd759-d060-4cba-8a6d-b1da791754da	35432.59375	48159.09766	6859	496	69.1386295	69.1386295
hu_kidney_002	051740A2_19Apr	042	PanCK+	051740A2_19Apr | 042 | PanCK+	False	True		179103.6438	1077	22884.85547	14274.45605	31147899	28524457	2071509	31028479	30858051	92.73777937		0.9954	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	9772b931-23a0-427b-b0c2-7a8d96025dc4	55d2ab68-dbd9-4196-a7bd-be8d91ad79bf	35432.59375	48159.09766	6859	496	71.68123912	71.68123912
hu_kidney_002	051740A2_19Apr	043	PanCK+	051740A2_19Apr | 043 | PanCK+	False	True		61712.97222	354	23010.59375	22523.59961	8499481	7797516	580363	8471187	8422958	92.55707843		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	f6a7fa2a-2962-477c-9829-f0cba5b225e0	a9cbe316-f64a-4119-9e27-8ba03d2b86a5	35432.59375	48159.09766	6859	496	26.04775199	26.04775199
hu_kidney_002	051740A2_19Apr	044	PanCK+	051740A2_19Apr | 044 | PanCK+	False	True		71377.9512	397	26552.39063	22999.52734	10638982	9779417	624140	10609107	10553797	93.61781996		0.9956	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	ab91556e-f65a-4e9a-95b1-9c8354509a64	69a28b17-d840-4ff2-85cd-915ea5e25c1b	35432.59375	48159.09766	6859	496	28.78270789	28.78270789
hu_kidney_002	051740A2_19Apr	045	PanCK+	051740A2_19Apr | 045 | PanCK+	False	True		70645.31634	575	39734.50781	16878.86328	9434896	8790104	697168	9407469	9357366	92.06871728		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	c09b18d9-4a79-4147-b975-894a415cda8b	e70e9b93-0e10-4ff6-8fbc-38ad626feaf0	35432.59375	48159.09766	6859	496	27.09601268	27.09601268
hu_kidney_002	051740A2_19Apr	046	PanCK+	051740A2_19Apr | 046 | PanCK+	False	True		68908.15733	495	38911.07031	19007.66016	7890476	7211068	516701	7867601	7824458	92.83461202		0.9955	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	085dddff-5ba3-450a-9792-b8e5e1545adb	049b3308-e284-48b1-853c-6353072336bc	35432.59375	48159.09766	6859	496	26.46103114	26.46103114
hu_kidney_002	051740A2_19Apr	047	PanCK+	051740A2_19Apr | 047 | PanCK+	False	True		69582.78064	642	41129.08203	20420.65625	12646227	11718186	766470	12609561	12537395	93.4591412		0.9955	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	92c15b16-8f29-4eff-b12b-be462dc4efcc	cd5a6b1d-a4f5-4869-9276-e2ad9ca42f03	35432.59375	48159.09766	6859	496	31.83344904	31.83344904
hu_kidney_002	051740A2_19Apr	048	PanCK+	051740A2_19Apr | 048 | PanCK+	False	True		84092.20205	489	31351.20313	23060.76367	11526532	10599880	721604	11481457	11413412	93.19233803		0.9949	0.9945	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	cc624cc9-4268-4a56-a8c9-674801bba72d	61ba3212-4d0b-4299-979d-1b4023d83781	35432.59375	48159.09766	6859	496	31.30166448	31.30166448
hu_kidney_003	052070A3_19Apr	001	CD10+	052070A3_19Apr | 001 | CD10+	True	False		8323.222865	60	13687	34848	1329929	1243550	196856	1323149	1308578	84.16983636		0.9956	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	82292671-1ae0-4a85-8fcf-aebdc58dfa4b	1da2a9cb-d806-424b-a363-8127a2453922	31718.88281	37138.9375	524	6006	13.5624018	13.5624018
hu_kidney_003	052070A3_19Apr	002	CD10+	052070A3_19Apr | 002 | CD10+	True	False		10803.37594	60	20456	28803	2785436	2627706	246039	2777418	2761046	90.6367379		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	401db85e-1b4d-47eb-b25a-0378bdc7f9b8	eb2217b3-deb8-40c0-9218-bd9b3d385a84	31718.88281	37138.9375	524	6006	13.97670562	13.97670562
hu_kidney_003	052070A3_19Apr	003	Geometric Segment	052070A3_19Apr | 003 | Geometric Segment	False	False		16553.37226	114	24181	9803	1854114	1752708	204421	1848387	1838512	88.33684789		0.9951	0.9949	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	01e4db8f-b503-4c2f-afb5-e153cbc11ed2	3802ab48-62f9-4937-b9ea-c22185fec363	31718.88281	37138.9375	524	6006	11.28570813	11.28570813
hu_kidney_003	052070A3_19Apr	004	Geometric Segment	052070A3_19Apr | 004 | Geometric Segment	False	False		18123.19026	112	24150	10226	2172388	2055690	241516	2164601	2152711	88.2513414		0.995	0.9947	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	b3badcd3-ae18-4d8f-9197-1519db61508d	259678d1-b1ef-4466-8fff-306b8dd74af1	31718.88281	37138.9375	524	6006	14.19337203	14.19337203
hu_kidney_003	052070A3_19Apr	005	Geometric Segment	052070A3_19Apr | 005 | Geometric Segment	False	False		14453.32233	100	17296	33524	2700640	2551836	303433	2693100	2679724	88.10922802		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	1f03b466-c2da-4e2b-8600-820ca822e15d	573d9d76-80f3-46e0-8824-2f23c8bf3878	31718.88281	37138.9375	524	6006	15.08856269	15.08856269
hu_kidney_003	052070A3_19Apr	006	Geometric Segment	052070A3_19Apr | 006 | Geometric Segment	False	False		15460.55581	87	6161	25682	2341252	2213414	222991	2334352	2320242	89.9254726		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	82cdbf9a-9895-4148-8cb3-56fe1bb36294	fbca1114-d030-47b6-8466-1c624a7223de	31718.88281	37138.9375	524	6006	13.08937969	13.08937969
hu_kidney_003	052070A3_19Apr	007	CD10+	052070A3_19Apr | 007 | CD10+	True	False		5680.509958	48	6539	29356	1369938	1296080	144192	1364986	1354665	88.87476082		0.9953	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	1d30c2d5-a817-40bc-864f-57db56c69ec5	59a8deed-3d89-4a1d-921a-09163e62fb0a	31718.88281	37138.9375	524	6006	8.049248437	8.049248437
hu_kidney_003	052070A3_19Apr	008	Geometric Segment	052070A3_19Apr | 008 | Geometric Segment	False	False		10583.28267	67	24161	17153	1773041	1672367	152855	1767973	1751637	90.85996076		0.9955	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	0a50a785-e20d-4dad-8d6a-e0cef185b605	2082b003-e2e7-4f96-8244-aadb8effc4c5	31718.88281	37138.9375	524	6006	9.052870907	9.052870907
hu_kidney_003	052070A3_19Apr	009	Geometric Segment	052070A3_19Apr | 009 | Geometric Segment	False	False		13799.5768	89	5681	25594	2531247	2390583	237624	2521879	2501418	90.05999792		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary glomerulus	b356061c-a3e5-487b-a742-11ac5e6b28c7	73710f84-446e-40d8-add0-550a5fc02798	31718.88281	37138.9375	524	6006	13.41949485	13.41949485
